Zipcode,State,City,Lat,Long
91729,CA,RANCHO CUCAMONGA,34.09,-117.56
92674,CA,SAN CLEMENTE,33.43,-117.62
91778,CA,SAN GABRIEL,34.1,-118.1
92690,CA,MISSION VIEJO,33.61,-117.64
92693,CA,SAN JUAN CAPISTRANO,33.49,-117.66
90733,CA,SAN PEDRO,33.7,-118.29
90734,CA,SAN PEDRO,33.75,-118.3
92702,CA,SANTA ANA,33.73,-117.87
92711,CA,SANTA ANA,33.76,-117.8
92712,CA,SANTA ANA,33.75,-117.87
92728,CA,FOUNTAIN VALLEY,33.71,-117.92
92735,CA,SANTA ANA,33.71,-117.85
90671,CA,SANTA FE SPRINGS,33.93,-118.06
90742,CA,SUNSET BEACH,33.71,-118.07
90743,CA,SURFSIDE,33.72,-118.08
90507,CA,TORRANCE,33.83,-118.31
90508,CA,TORRANCE,33.83,-118.31
90509,CA,TORRANCE,33.84,-118.32
90510,CA,TORRANCE,33.82,-118.32
92678,CA,TRABUCO CANYON,33.66,-117.59
92781,CA,TUSTIN,33.73,-117.81
91785,CA,UPLAND,34.09,-117.64
91788,CA,WALNUT,34.01,-117.86
91793,CA,WEST COVINA,34.06,-117.92
92684,CA,WESTMINSTER,33.76,-118
92685,CA,WESTMINSTER,33.75,-117.99
90607,CA,WHITTIER,33.96,-118.02
90608,CA,WHITTIER,33.97,-118.02
90609,CA,WHITTIER,33.97,-118.03
90610,CA,WHITTIER,33.96,-118.07
90748,CA,WILMINGTON,33.78,-118.26
92885,CA,YORBA LINDA,33.89,-117.82
95518,CA,ARCATA,40.86,-124.08
95416,CA,BOYES HOT SPRINGS,38.31,-122.48
94011,CA,BURLINGAME,37.57,-122.34
95419,CA,CAMP MEEKER,38.42,-122.95
95424,CA,CLEARLAKE PARK,38.97,-122.66
95426,CA,COBB,38.83,-122.71
94976,CA,CORTE MADERA,37.92,-122.52
94927,CA,ROHNERT PARK,38.34,-122.69
95538,CA,FORT DICK,41.83,-124.16
94016,CA,DALY CITY,37.7,-122.45
94017,CA,DALY CITY,37.69,-122.47
94929,CA,DILLON BEACH,38.24,-122.95
95430,CA,DUNCANS MILLS,38.44,-123.05
95431,CA,ELDRIDGE,38.34,-122.51
94018,CA,EL GRANADA,37.5,-122.47
95433,CA,EL VERANO,38.29,-122.48
95502,CA,EUREKA,40.81,-124.08
95534,CA,CUTTEN,40.79,-124.15
94978,CA,FAIRFAX,37.98,-122.58
95537,CA,FIELDS LANDING,40.72,-124.21
95435,CA,FINLEY,39,-122.87
94933,CA,FOREST KNOLLS,38.01,-122.69
95497,CA,THE SEA RANCH,38.7,-123.44
95471,CA,RIO NIDO,38.52,-122.97
95545,CA,HONEYDEW,40.25,-124.13
94938,CA,LAGUNITAS,38.03,-122.7
94977,CA,LARKSPUR,37.93,-122.53
94023,CA,LOS ALTOS,37.37,-122.11
94026,CA,MENLO PARK,37.47,-122.18
94942,CA,MILL VALLEY,37.9,-122.52
95553,CA,MIRANDA,40.21,-123.86
94037,CA,MONTARA,37.54,-122.5
94035,CA,MOUNTAIN VIEW,37.41,-122.05
94039,CA,MOUNTAIN VIEW,37.39,-122.07
94042,CA,MOUNTAIN VIEW,37.4,-122.08
94948,CA,NOVATO,38.13,-122.56
94950,CA,OLEMA,38.02,-122.75
95556,CA,ORLEANS,41.31,-123.61
94302,CA,PALO ALTO,37.44,-122.15
94309,CA,PALO ALTO,37.41,-122.16
94953,CA,PETALUMA,38.26,-122.63
94955,CA,PETALUMA,38.22,-122.55
94975,CA,PETALUMA,38.32,-122.64
95559,CA,PHILLIPSVILLE,40.18,-123.76
94064,CA,REDWOOD CITY,37.46,-122.25
94957,CA,ROSS,37.96,-122.55
95563,CA,SALYER,40.86,-123.55
94979,CA,SAN ANSELMO,37.97,-122.56
94119,CA,SAN FRANCISCO,37.78,-122.45
94120,CA,SAN FRANCISCO,37.79,-122.4
94125,CA,SAN FRANCISCO,37.73,-122.38
94126,CA,SAN FRANCISCO,37.79,-122.39
94140,CA,SAN FRANCISCO,37.75,-122.41
94141,CA,SAN FRANCISCO,37.76,-122.41
94142,CA,SAN FRANCISCO,37.78,-122.41
94146,CA,SAN FRANCISCO,37.75,-122.43
94147,CA,SAN FRANCISCO,37.8,-122.43
94159,CA,SAN FRANCISCO,37.78,-122.45
94164,CA,SAN FRANCISCO,37.78,-122.42
94172,CA,SAN FRANCISCO,37.76,-122.48
94188,CA,SAN FRANCISCO,37.74,-122.38
94963,CA,SAN GERONIMO,38.02,-122.63
94964,CA,SAN QUENTIN,37.94,-122.49
94912,CA,SAN RAFAEL,37.97,-122.5
94913,CA,SAN RAFAEL,38.02,-122.54
94914,CA,KENTFIELD,37.94,-122.53
94915,CA,SAN RAFAEL,37.95,-122.5
95402,CA,SANTA ROSA,38.47,-122.6
95406,CA,SANTA ROSA,38.45,-122.72
94966,CA,SAUSALITO,37.86,-122.49
95473,CA,SEBASTOPOL,38.4,-122.82
94083,CA,SOUTH SAN FRANCISCO,37.64,-122.41
94088,CA,SUNNYVALE,37.39,-122.03
95481,CA,TALMAGE,39.12,-123.16
94971,CA,TOMALES,38.24,-122.9
95418,CA,CALPELLA,39.15,-123.2
95486,CA,VILLA GRANDE,38.47,-123.03
95487,CA,VINEBURG,38.25,-122.45
95571,CA,WEOTT,40.31,-123.92
94973,CA,WOODACRE,38,-122.64
95002,CA,ALVISO,37.44,-121.99
95001,CA,APTOS,36.97,-121.89
94701,CA,BERKELEY,37.86,-122.27
94712,CA,BERKELEY,37.86,-122.26
94511,CA,BETHEL ISLAND,38.07,-121.62
95007,CA,BROOKDALE,37.1,-122.11
95009,CA,CAMPBELL,37.28,-121.94
95011,CA,CAMPBELL,37.29,-121.95
94516,CA,CANYON,37.82,-122.16
93921,CA,CARMEL BY THE SEA,36.55,-121.92
93922,CA,CARMEL,36.48,-121.74
94522,CA,CONCORD,38.01,-122.02
94524,CA,CONCORD,37.97,-122.05
94527,CA,CONCORD,37.97,-122.05
95015,CA,CUPERTINO,37.32,-122.05
94528,CA,DIABLO,37.83,-121.95
94537,CA,FREMONT,37.55,-122.01
95021,CA,GILROY,37.01,-121.55
94540,CA,HAYWARD,37.65,-122.09
94543,CA,HAYWARD,37.67,-122.08
94557,CA,HAYWARD,37.62,-122.1
95024,CA,HOLLISTER,36.84,-121.39
93928,CA,JOLON,36,-121.34
94548,CA,KNIGHTSEN,37.97,-121.65
93932,CA,LOCKWOOD,35.99,-121.06
95031,CA,LOS GATOS,37.12,-121.93
95036,CA,MILPITAS,37.24,-121.97
93942,CA,MONTEREY,36.61,-121.89
93944,CA,MONTEREY,36.57,-121.83
94570,CA,MORAGA,38.11,-122.13
94575,CA,MORAGA,37.84,-122.12
95038,CA,MORGAN HILL,37.08,-121.61
95041,CA,MOUNT HERMON,37.05,-122.05
94581,CA,NAPA,38.29,-122.28
95042,CA,NEW ALMADEN,37.17,-121.82
94604,CA,OAKLAND,37.8,-122.26
94613,CA,OAKLAND,37.78,-122.18
94614,CA,OAKLAND,37.72,-122.2
94620,CA,PIEDMONT,37.77,-122.21
94623,CA,OAKLAND,37.8,-122.29
94624,CA,OAKLAND,37.74,-122.17
94661,CA,OAKLAND,37.82,-122.2
94662,CA,EMERYVILLE,37.84,-122.29
94562,CA,OAKVILLE,38.42,-122.4
94569,CA,PORT COSTA,38.03,-122.19
95026,CA,HOLY CITY,37.15,-121.98
95044,CA,REDWOOD ESTATES,37.15,-121.98
94802,CA,RICHMOND,37.93,-122.35
94807,CA,RICHMOND,37.92,-122.35
94808,CA,RICHMOND,37.93,-122.34
94820,CA,EL SOBRANTE,37.97,-122.29
94573,CA,RUTHERFORD,38.45,-122.41
93902,CA,SALINAS,36.67,-121.65
93912,CA,SALINAS,36.73,-121.68
93915,CA,SALINAS,36.67,-121.62
93962,CA,SPRECKELS,36.62,-121.64
95013,CA,COYOTE,37.2,-121.72
95103,CA,SAN JOSE,37.33,-121.89
95106,CA,SAN JOSE,37.33,-121.89
95108,CA,SAN JOSE,37.33,-122.08
95109,CA,SAN JOSE,37.33,-121.89
95115,CA,SAN JOSE,37.3,-121.89
95150,CA,SAN JOSE,37.29,-121.91
95151,CA,SAN JOSE,37.29,-121.78
95152,CA,SAN JOSE,37.41,-121.82
95153,CA,SAN JOSE,37.24,-121.84
95154,CA,SAN JOSE,37.26,-121.91
95155,CA,SAN JOSE,37.31,-121.9
95156,CA,SAN JOSE,37.35,-121.84
95157,CA,SAN JOSE,37.3,-121.97
95158,CA,SAN JOSE,37.26,-121.87
95159,CA,SAN JOSE,37.31,-121.93
95160,CA,SAN JOSE,37.21,-121.86
95161,CA,SAN JOSE,37.38,-121.89
95164,CA,SAN JOSE,37.39,-121.92
95170,CA,SAN JOSE,37.31,-122
95172,CA,SAN JOSE,37.33,-121.88
95173,CA,SAN JOSE,37.33,-121.89
93954,CA,SAN LUCAS,36.13,-120.86
95052,CA,SANTA CLARA,37.35,-121.95
95055,CA,SANTA CLARA,37.33,-121.98
95056,CA,SANTA CLARA,37.4,-121.96
95061,CA,SANTA CRUZ,36.97,-122.02
95063,CA,SANTA CRUZ,36.97,-122
95067,CA,SCOTTS VALLEY,36.97,-122.03
95071,CA,SARATOGA,37.25,-122.03
95077,CA,WATSONVILLE,36.91,-121.75
95701,CA,ALTA,39.21,-120.79
95715,CA,EMIGRANT GAP,39.25,-120.69
95601,CA,AMADOR CITY,38.43,-120.84
95221,CA,ALTAVILLE,38.07,-120.55
95913,CA,ARTOIS,39.72,-122.14
95604,CA,AUBURN,38.9,-121.06
95224,CA,AVERY,38.21,-120.33
96009,CA,BIEBER,41.06,-121.11
96011,CA,BIG BEND,41.04,-121.89
93605,CA,BIG CREEK,37.16,-119.3
95305,CA,BIG OAK FLAT,37.82,-120.25
93606,CA,BIOLA,36.8,-120.01
95225,CA,BURSON,38.18,-120.88
95609,CA,CARMICHAEL,38.62,-121.32
95924,CA,CEDAR RIDGE,39.19,-121.02
96079,CA,SHASTA LAKE,40.68,-122.34
96089,CA,SHASTA LAKE,40.68,-122.4
95712,CA,CHICAGO PARK,39.16,-120.95
95927,CA,CHICO,39.75,-121.81
95309,CA,CHINESE CAMP,37.86,-120.44
95611,CA,CITRUS HEIGHTS,38.7,-121.28
95227,CA,CLEMENTS,38.21,-121.03
93613,CA,CLOVIS,36.79,-119.64
95613,CA,COLOMA,38.8,-120.88
95312,CA,CRESSEY,37.39,-120.61
95617,CA,DAVIS,38.54,-121.72
95936,CA,DOWNIEVILLE,39.58,-120.79
95937,CA,DUNNIGAN,38.88,-122
95958,CA,NELSON,39.55,-121.77
95714,CA,DUTCH FLAT,39.19,-120.83
95759,CA,ELK GROVE,38.4,-121.37
95625,CA,ELMIRA,38.35,-121.9
95318,CA,EL PORTAL,37.65,-119.8
95319,CA,EMPIRE,37.64,-120.9
93624,CA,FIVE POINTS,36.38,-120.13
95763,CA,FOLSOM,38.67,-121.17
93707,CA,FRESNO,36.73,-119.78
93708,CA,FRESNO,36.73,-119.78
93709,CA,FRESNO,36.73,-119.78
93712,CA,FRESNO,36.61,-119.77
93714,CA,FRESNO,36.73,-119.78
93715,CA,FRESNO,36.73,-119.78
93716,CA,FRESNO,36.73,-119.78
93717,CA,FRESNO,36.73,-119.78
93718,CA,FRESNO,36.73,-119.78
93729,CA,FRESNO,36.85,-119.76
93744,CA,FRESNO,36.75,-119.79
93745,CA,FRESNO,36.7,-119.75
93747,CA,FRESNO,36.8,-119.67
93755,CA,FRESNO,36.79,-119.79
93771,CA,FRESNO,36.74,-119.78
93772,CA,FRESNO,36.74,-119.78
93773,CA,FRESNO,36.71,-119.85
93774,CA,FRESNO,36.74,-119.79
93775,CA,FRESNO,36.73,-119.75
93776,CA,FRESNO,36.75,-119.78
93777,CA,FRESNO,36.74,-119.78
93778,CA,FRESNO,36.74,-119.78
93779,CA,FRESNO,36.74,-119.78
93790,CA,FRESNO,36.78,-119.82
93791,CA,FRESNO,36.78,-119.82
93792,CA,FRESNO,36.78,-119.82
93793,CA,FRESNO,36.78,-119.82
93794,CA,FRESNO,36.78,-119.82
95717,CA,GOLD RUN,39.13,-120.83
95944,CA,GOODYEARS BAR,39.51,-120.94
96037,CA,GREENVIEW,41.52,-122.95
95950,CA,GRIMES,39.04,-121.9
95679,CA,RUMSEY,38.9,-122.29
95951,CA,HAMILTON CITY,39.72,-122.05
95233,CA,HATHAWAY PINES,38.18,-120.37
93627,CA,HELM,36.53,-120.11
95234,CA,HOLT,37.93,-121.42
95639,CA,HOOD,38.35,-121.5
96046,CA,HYAMPOM,40.6,-123.4
95654,CA,MARTELL,38.36,-120.79
96070,CA,OBRIEN,40.81,-122.32
95241,CA,LODI,38.15,-121.3
96054,CA,LOOKOUT,41.3,-121.1
93639,CA,MADERA,36.96,-120.08
95653,CA,MADISON,38.67,-121.96
95955,CA,MAXWELL,39.31,-122.17
95956,CA,MEADOW VALLEY,39.92,-121.05
95344,CA,MERCED,37.37,-120.61
96063,CA,MINERAL,40.38,-121.57
93633,CA,KINGS CANYON NATIONAL PK,36.72,-118.95
95347,CA,MOCCASIN,37.78,-120.3
95352,CA,MODESTO,37.66,-120.99
95353,CA,MODESTO,37.66,-120.94
95656,CA,MOUNT AUKUM,38.56,-120.71
95675,CA,RIVER PINES,38.54,-120.74
95229,CA,DOUGLAS FLAT,38.11,-120.45
96068,CA,NUBIEBER,41.08,-121.19
95915,CA,BELDEN,40,-121.24
95940,CA,FEATHER FALLS,39.51,-121.55
95980,CA,STORRIE,39.91,-121.33
95967,CA,PARADISE,39.74,-121.6
96074,CA,PASKENTA,39.88,-122.58
93649,CA,PIEDRA,36.82,-119.35
95375,CA,STRAWBERRY,38.19,-120.01
95644,CA,KIT CARSON,38.45,-120.52
95646,CA,KIRKWOOD,38.69,-120.05
96078,CA,PROBERTA,40.08,-122.17
95248,CA,RAIL ROAD FLAT,38.31,-120.51
95741,CA,RANCHO CORDOVA,38.58,-121.3
96049,CA,REDDING,40.56,-122.29
96099,CA,REDDING,40.64,-122.5
95974,CA,RICHVALE,39.48,-121.73
93607,CA,BURREL,36.48,-119.98
95676,CA,ROBBINS,38.94,-121.74
96084,CA,ROUND MOUNTAIN,40.92,-122.02
95680,CA,RYDE,38.23,-121.55
94203,CA,SACRAMENTO,38.58,-121.49
94204,CA,SACRAMENTO,38.6,-121.44
94205,CA,SACRAMENTO,38.47,-121.44
94206,CA,SACRAMENTO,38.49,-121.45
94207,CA,SACRAMENTO,38.58,-121.49
94208,CA,SACRAMENTO,38.58,-121.49
94209,CA,SACRAMENTO,38.58,-121.49
94211,CA,SACRAMENTO,38.58,-121.49
94229,CA,SACRAMENTO,38.58,-121.49
94230,CA,SACRAMENTO,38.47,-121.44
94232,CA,SACRAMENTO,38.55,-121.49
94234,CA,SACRAMENTO,38.58,-121.49
94235,CA,SACRAMENTO,38.58,-121.49
94236,CA,SACRAMENTO,38.58,-121.49
94237,CA,SACRAMENTO,38.58,-121.49
94239,CA,SACRAMENTO,38.55,-121.49
94240,CA,SACRAMENTO,38.58,-121.49
94244,CA,SACRAMENTO,38.58,-121.49
94245,CA,SACRAMENTO,38.58,-121.49
94246,CA,SACRAMENTO,38.58,-121.49
94247,CA,SACRAMENTO,38.58,-121.49
94248,CA,SACRAMENTO,38.58,-121.49
94249,CA,SACRAMENTO,38.57,-121.46
94250,CA,SACRAMENTO,38.58,-121.49
94252,CA,SACRAMENTO,38.58,-121.49
94254,CA,SACRAMENTO,38.58,-121.49
94256,CA,SACRAMENTO,38.58,-121.49
94257,CA,SACRAMENTO,38.58,-121.49
94258,CA,SACRAMENTO,38.58,-121.49
94259,CA,SACRAMENTO,38.55,-121.49
94261,CA,SACRAMENTO,38.58,-121.49
94262,CA,SACRAMENTO,38.58,-121.49
94263,CA,SACRAMENTO,38.58,-121.49
94267,CA,SACRAMENTO,38.58,-121.49
94268,CA,SACRAMENTO,38.58,-121.49
94269,CA,SACRAMENTO,38.55,-121.49
94271,CA,SACRAMENTO,38.58,-121.49
94273,CA,SACRAMENTO,38.58,-121.49
94274,CA,SACRAMENTO,38.58,-121.49
94277,CA,SACRAMENTO,38.58,-121.49
94278,CA,SACRAMENTO,38.57,-121.46
94279,CA,SACRAMENTO,38.58,-121.49
94280,CA,SACRAMENTO,38.58,-121.49
94282,CA,SACRAMENTO,38.58,-121.49
94283,CA,SACRAMENTO,38.47,-121.44
94284,CA,SACRAMENTO,38.55,-121.49
94285,CA,SACRAMENTO,38.55,-121.49
94286,CA,SACRAMENTO,38.55,-121.49
94287,CA,SACRAMENTO,38.58,-121.49
94288,CA,SACRAMENTO,38.58,-121.49
94289,CA,SACRAMENTO,38.58,-121.49
94290,CA,SACRAMENTO,38.55,-121.49
94291,CA,SACRAMENTO,38.55,-121.49
94293,CA,SACRAMENTO,38.55,-121.49
94294,CA,SACRAMENTO,38.55,-121.49
94295,CA,SACRAMENTO,38.58,-121.49
94296,CA,SACRAMENTO,38.57,-121.5
94297,CA,SACRAMENTO,38.55,-121.49
94298,CA,SACRAMENTO,38.58,-121.49
95812,CA,SACRAMENTO,38.58,-121.49
95813,CA,SACRAMENTO,38.5,-121.41
95851,CA,SACRAMENTO,38.6,-121.44
95852,CA,SACRAMENTO,38.6,-121.44
95853,CA,SACRAMENTO,38.6,-121.44
95860,CA,SACRAMENTO,38.61,-121.38
95865,CA,SACRAMENTO,38.59,-121.4
95866,CA,SACRAMENTO,38.59,-121.4
95899,CA,SACRAMENTO,38.57,-121.52
93661,CA,SANTA RITA PARK,37.1,-120.59
96087,CA,SHASTA,40.62,-122.5
96095,CA,WHISKEYTOWN,40.7,-122.6
93634,CA,LAKESHORE,37.33,-119.01
93642,CA,MONO HOT SPRINGS,37.32,-119.01
95724,CA,NORDEN,39.31,-120.43
95728,CA,SODA SPRINGS,39.27,-120.41
95373,CA,STANDARD,37.96,-120.31
93665,CA,SOUTH DOS PALOS,36.95,-120.65
95978,CA,STIRLING CITY,39.98,-121.53
95201,CA,STOCKTON,37.9,-121.22
95208,CA,STOCKTON,37.95,-121.43
95213,CA,STOCKTON,37.95,-121.43
95267,CA,STOCKTON,38,-121.31
95269,CA,STOCKTON,38.01,-121.32
93666,CA,SULTANA,36.54,-119.33
95699,CA,DRYTOWN,38.44,-120.85
96090,CA,TEHAMA,40.02,-122.13
95686,CA,THORNTON,38.17,-121.52
95378,CA,TRACY,37.8,-121.55
93673,CA,TRAVER,36.45,-119.48
95381,CA,TURLOCK,37.49,-120.85
95984,CA,TWAIN,40.03,-121.08
95721,CA,ECHO LAKE,38.84,-120.07
95696,CA,VACAVILLE,38.31,-121.92
95226,CA,CAMPO SECO,38.23,-120.86
95253,CA,VICTOR,38.14,-121.2
96092,CA,VINA,39.97,-122.02
95254,CA,WALLACE,38.19,-120.95
95986,CA,WASHINGTON,39.33,-120.79
96093,CA,WEAVERVILLE,40.74,-122.93
95736,CA,WEIMAR,39.03,-120.96
95387,CA,WESTLEY,37.54,-121.29
95798,CA,WEST SACRAMENTO,38.57,-121.56
95799,CA,WEST SACRAMENTO,38.53,-121.55
93670,CA,YETTEM,36.48,-119.22
95697,CA,YOLO,38.73,-121.81
95992,CA,YUBA CITY,39.02,-121.61
95698,CA,ZAMORA,38.8,-121.9
96912,GU,DEDEDO,13.51,144.83
96916,GU,MERIZO,13.26,144.66
96917,GU,INARAJAN,13.27,144.74
96921,GU,BARRIGADA,13.46,144.79
96923,GU,MANGILAO,13.43,144.79
96928,GU,AGAT,13.38,144.65
96931,GU,TAMUNING,13.48,144.77
96932,GU,HAGATNA,13.47,144.74
96703,HI,ANAHOLA,22.14,-159.31
96751,HI,KEALIA,22.11,-159.31
96737,HI,OCEAN VIEW,19.1,-155.76
96705,HI,ELEELE,21.91,-159.58
96710,HI,HAKALAU,19.89,-155.12
96714,HI,HANALEI,22.2,-159.5
96716,HI,HANAPEPE,21.91,-159.59
96718,HI,HAWAII NATIONAL PARK,19.43,-155.26
96719,HI,HAWI,20.24,-155.83
96721,HI,HILO,19.69,-155.08
96726,HI,HONAUNAU,19.42,-155.91
96801,HI,HONOLULU,21.3,-157.85
96802,HI,HONOLULU,21.3,-157.85
96803,HI,HONOLULU,21.3,-157.85
96804,HI,HONOLULU,21.3,-157.85
96805,HI,HONOLULU,21.3,-157.85
96806,HI,HONOLULU,21.3,-157.85
96807,HI,HONOLULU,21.3,-157.85
96808,HI,HONOLULU,21.3,-157.85
96809,HI,HONOLULU,21.3,-157.85
96810,HI,HONOLULU,21.3,-157.85
96811,HI,HONOLULU,21.3,-157.85
96812,HI,HONOLULU,21.3,-157.85
96820,HI,HONOLULU,21.3,-157.85
96823,HI,HONOLULU,21.3,-157.85
96824,HI,HONOLULU,21.3,-157.85
96828,HI,HONOLULU,21.3,-157.85
96830,HI,HONOLULU,21.3,-157.85
96836,HI,HONOLULU,21.3,-157.85
96837,HI,HONOLULU,21.3,-157.85
96838,HI,HONOLULU,21.3,-157.85
96839,HI,HONOLULU,21.3,-157.85
96898,HI,WAKE ISLAND,21.32,-157.89
96728,HI,HONOMU,19.87,-155.11
96729,HI,HOOLEHUA,21.17,-157.07
96733,HI,KAHULUI,20.87,-156.45
96739,HI,KEAUHOU,19.56,-155.96
96745,HI,KAILUA KONA,19.63,-155.99
96742,HI,KALAUPAPA,21.19,-156.98
96755,HI,KAPAAU,20.23,-155.81
96747,HI,KAUMAKANI,21.92,-159.62
96752,HI,KEKAHA,21.97,-159.71
96757,HI,KUALAPUU,21.16,-157.05
96759,HI,KUNIA,21.46,-158.06
96767,HI,LAHAINA,20.89,-156.67
96763,HI,LANAI CITY,20.83,-156.92
96764,HI,LAUPAHOEHOE,19.97,-155.24
96773,HI,NINOLE,19.93,-155.16
96774,HI,OOKALA,20.01,-155.28
96765,HI,LAWAI,21.92,-159.5
96715,HI,HANAMAULU,21.99,-159.35
96788,HI,PUKALANI,20.83,-156.34
96769,HI,MAKAWELI,21.94,-159.66
96770,HI,MAUNALOA,21.13,-157.21
96776,HI,PAAUILO,20.04,-155.37
96777,HI,PAHALA,19.2,-155.48
96780,HI,PAPAALOA,19.97,-155.22
96784,HI,PUUNENE,20.86,-156.45
96785,HI,VOLCANO,19.49,-155.23
96796,HI,WAIMEA,21.95,-159.67
96709,HI,KAPOLEI,21.34,-158.08
96799,AS,PAGO PAGO,-14.27,-170.7
96940,PW,PALAU,7.5,134.5
96944,FM,KOSRAE,5.29,162.97
96941,FM,POHNPEI,6.85,158.26
96942,FM,CHUUK,7.33,151.8
96943,FM,YAP,9.5,138.14
96951,MP,ROTA,14.15,145.21
96950,MP,SAIPAN,15.17,145.75
96952,MP,TINIAN,15,145.63
96970,MH,EBEYE,8.78,167.73
96960,MH,MAJURO,7.11,171.18
32616,FL,ALACHUA,29.77,-82.48
32329,FL,APALACHICOLA,29.72,-84.99
32422,FL,ARGYLE,30.71,-86.04
32530,FL,BAGDAD,30.58,-87.03
34421,FL,BELLEVIEW,29.05,-82.05
32007,FL,BOSTWICK,29.77,-81.63
32323,FL,LANARK VILLAGE,29.88,-84.59
32644,FL,CHIEFLAND,29.47,-82.86
32326,FL,CRAWFORDVILLE,30.17,-84.37
32537,FL,MILLIGAN,30.75,-86.64
34423,FL,CRYSTAL RIVER,28.9,-82.59
32432,FL,CYPRESS,30.71,-85.07
32013,FL,DAY,30.19,-83.29
32434,FL,MOSSY HEAD,30.74,-86.31
32540,FL,DESTIN,30.4,-86.49
34430,FL,DUNNELLON,29.04,-82.44
32633,FL,EVINSTON,29.52,-82.27
32634,FL,FAIRFIELD,29.37,-82.28
32035,FL,FERNANDINA BEACH,30.65,-81.44
32549,FL,FORT WALTON BEACH,30.42,-86.61
32602,FL,GAINESVILLE,29.67,-82.33
32604,FL,GAINESVILLE,29.67,-82.33
32613,FL,GAINESVILLE,29.67,-82.33
32614,FL,GAINESVILLE,29.67,-82.33
32627,FL,GAINESVILLE,29.67,-82.33
32635,FL,GAINESVILLE,29.67,-82.33
32560,FL,GONZALEZ,30.57,-87.29
32042,FL,GRAHAM,29.88,-82.24
32330,FL,GREENSBORO,30.57,-84.74
32562,FL,GULF BREEZE,30.36,-87.17
32639,FL,GULF HAMMOCK,29.25,-82.7
32655,FL,HIGH SPRINGS,29.82,-82.59
34445,FL,HOLDER,28.96,-82.41
34487,FL,HOMOSASSA,28.78,-82.61
34447,FL,HOMOSASSA SPRINGS,28.79,-82.54
32335,FL,SUMATRA,30.01,-84.97
34451,FL,INVERNESS,28.83,-82.34
32654,FL,ISLAND GROVE,29.58,-82.12
32201,FL,JACKSONVILLE,30.33,-81.65
32203,FL,JACKSONVILLE,30.33,-81.65
32215,FL,JACKSONVILLE,30.33,-81.65
32228,FL,JACKSONVILLE,30.33,-81.65
32229,FL,JACKSONVILLE,30.33,-81.65
32230,FL,JACKSONVILLE,30.33,-81.65
32231,FL,JACKSONVILLE,30.33,-81.65
32232,FL,JACKSONVILLE,30.33,-81.65
32235,FL,JACKSONVILLE,30.33,-81.65
32236,FL,JACKSONVILLE,30.33,-81.65
32237,FL,JACKSONVILLE,30.33,-81.65
32238,FL,JACKSONVILLE,30.33,-81.65
32239,FL,JACKSONVILLE,30.33,-81.65
32240,FL,JACKSONVILLE BEACH,30.29,-81.39
32241,FL,JACKSONVILLE,30.33,-81.65
32245,FL,JACKSONVILLE,30.33,-81.65
32247,FL,JACKSONVILLE,30.33,-81.65
32255,FL,JACKSONVILLE,30.33,-81.65
32260,FL,JACKSONVILLE,30.33,-81.65
32658,FL,LA CROSSE,29.84,-82.4
32056,FL,LAKE CITY,30.19,-82.64
32538,FL,PAXTON,30.97,-86.31
34460,FL,LECANTO,28.85,-82.48
34464,FL,BEVERLY HILLS,28.91,-82.46
32337,FL,LLOYD,30.47,-84.02
32662,FL,LOCHLOOSA,29.51,-82.1
32663,FL,LOWELL,29.32,-82.19
32664,FL,MC INTOSH,29.44,-82.22
32341,FL,MADISON,30.46,-83.41
32447,FL,MARIANNA,30.77,-85.23
32050,FL,MIDDLEBURG,30.05,-81.9
32572,FL,MILTON,30.63,-87.04
32345,FL,MONTICELLO,30.54,-83.87
32588,FL,NICEVILLE,30.53,-86.48
32452,FL,NOMA,30.98,-85.61
34477,FL,OCALA,29.18,-82.13
34478,FL,OCALA,29.18,-82.13
34483,FL,OCALA,29.18,-82.13
32681,FL,ORANGE LAKE,29.44,-81.99
32006,FL,FLEMING ISLAND,30.11,-81.72
32030,FL,DOCTORS INLET,30.12,-81.76
32067,FL,ORANGE PARK,30.16,-81.7
32683,FL,OTTER CREEK,29.32,-82.77
32402,FL,PANAMA CITY,30.17,-85.67
32406,FL,PANAMA CITY,30.17,-85.67
32411,FL,PANAMA CITY,30.17,-85.67
32412,FL,PANAMA CITY,30.17,-85.67
32417,FL,PANAMA CITY,30.17,-85.67
32461,FL,ROSEMARY BEACH,30.25,-85.94
32079,FL,PENNEY FARMS,29.98,-81.81
32513,FL,PENSACOLA,30.44,-87.18
32516,FL,PENSACOLA,30.44,-87.18
32522,FL,PENSACOLA,30.44,-87.18
32523,FL,PENSACOLA,30.44,-87.18
32524,FL,PENSACOLA,30.44,-87.18
32590,FL,PENSACOLA,30.44,-87.18
32591,FL,PENSACOLA,30.44,-87.18
32592,FL,PENSACOLA,30.44,-87.18
32004,FL,PONTE VEDRA BEACH,30.23,-81.38
32410,FL,MEXICO BEACH,29.94,-85.4
32457,FL,PORT SAINT JOE,29.83,-85.24
32353,FL,QUINCY,30.58,-84.58
32085,FL,SAINT AUGUSTINE,29.89,-81.31
32355,FL,SAINT MARKS,30.16,-84.2
32072,FL,OLUSTEE,30.2,-82.42
32357,FL,SHADY GROVE,30.28,-83.63
34489,FL,SILVER SPRINGS,29.22,-82
34492,FL,SUMMERFIELD,29,-82.03
32692,FL,SUWANNEE,29.32,-83.14
